,Unnamed: 0,NAME,COUNTY,E_TOTPOP,RPL_THEMES
612,612,Arizona,Maricopa,4954,0.154
613,613,Arizona,Maricopa,7820,0.4024
614,614,Arizona,Maricopa,6219,0.0424
615,615,Arizona,Maricopa,2936,0.1414
616,616,Arizona,Maricopa,3310,0.0374
617,617,Arizona,Maricopa,8192,0.2867
618,618,Arizona,Maricopa,9731,0.2608
619,619,Arizona,Maricopa,7925,0.7725
620,620,Arizona,Maricopa,7954,0.6653
621,621,Arizona,Maricopa,11012,0.5901
622,622,Arizona,Maricopa,6159,0.521
623,623,Arizona,Maricopa,6201,0.6898
624,624,Arizona,Maricopa,2893,0.7189
625,625,Arizona,Maricopa,5345,0.7123
626,626,Arizona,Maricopa,3262,0.9057
627,627,Arizona,Maricopa,5874,0.7717
628,628,Arizona,Maricopa,3602,0.7302
629,629,Arizona,Maricopa,10649,0.4313
630,630,Arizona,Maricopa,7783,0.566
631,631,Arizona,Maricopa,7074,0.4668
632,632,Arizona,Maricopa,5525,0.3657
633,633,Arizona,Maricopa,6762,0.3554
634,634,Arizona,Maricopa,4616,0.39
635,635,Arizona,Maricopa,11745,0.3421
636,636,Arizona,Maricopa,5568,0.3847
637,637,Arizona,Maricopa,5454,0.4207
638,638,Arizona,Maricopa,4557,0.4872
639,639,Arizona,Maricopa,8330,0.2284
640,640,Arizona,Maricopa,4766,0.3414
641,641,Arizona,Maricopa,6724,0.4033
642,642,Arizona,Maricopa,7158,0.4978
643,643,Arizona,Maricopa,7103,0.3663
644,644,Arizona,Maricopa,4139,0.2712
645,645,Arizona,Maricopa,4496,0.3191
646,646,Arizona,Maricopa,4260,0.2347
647,647,Arizona,Maricopa,8858,0.3328
648,648,Arizona,Maricopa,6476,0.3069
649,649,Arizona,Maricopa,6146,0.7983
650,650,Arizona,Maricopa,3863,0.2846
651,651,Arizona,Maricopa,4682,0.4179
652,652,Arizona,Maricopa,3435,0.1158
653,653,Arizona,Maricopa,6874,0.3489
654,654,Arizona,Maricopa,4161,0.2069
655,655,Arizona,Maricopa,6509,0.2881
656,656,Arizona,Maricopa,1712,0.3769
657,657,Arizona,Maricopa,3909,0.414
658,658,Arizona,Maricopa,3890,0.3011
659,659,Arizona,Maricopa,3115,0.4628
660,660,Arizona,Maricopa,5291,0.6513
661,661,Arizona,Maricopa,5908,0.4395
662,662,Arizona,Maricopa,5538,0.8401
663,663,Arizona,Maricopa,4016,0.487
664,664,Arizona,Maricopa,6503,0.7756
665,665,Arizona,Maricopa,3151,0.5803
666,666,Arizona,Maricopa,4903,0.8578
667,667,Arizona,Maricopa,3152,0.7857
668,668,Arizona,Maricopa,3548,0.8134
669,669,Arizona,Maricopa,4553,0.8778
670,670,Arizona,Maricopa,6033,0.7828
671,671,Arizona,Maricopa,2843,0.4559
672,672,Arizona,Maricopa,4942,0.8926
673,673,Arizona,Maricopa,4295,0.7731
674,674,Arizona,Maricopa,2662,0.6051
675,675,Arizona,Maricopa,4570,0.5551
676,676,Arizona,Maricopa,4615,0.7604
677,677,Arizona,Maricopa,10827,0.629
678,678,Arizona,Maricopa,7451,0.6561
679,679,Arizona,Maricopa,4914,0.48
680,680,Arizona,Maricopa,2942,0.7827
681,681,Arizona,Maricopa,7184,0.8417
682,682,Arizona,Maricopa,4895,0.8487
683,683,Arizona,Maricopa,6503,0.6071
684,684,Arizona,Maricopa,6150,0.74
685,685,Arizona,Maricopa,4917,0.9608
686,686,Arizona,Maricopa,3458,0.8936
687,687,Arizona,Maricopa,4915,0.9578
688,688,Arizona,Maricopa,2090,0.8161
689,689,Arizona,Maricopa,4254,0.4853
690,690,Arizona,Maricopa,4578,0.6096
691,691,Arizona,Maricopa,3505,0.9092
692,692,Arizona,Maricopa,5699,0.7617
693,693,Arizona,Maricopa,5151,0.6829
694,694,Arizona,Maricopa,5055,0.6779
695,695,Arizona,Maricopa,2936,0.1602
696,696,Arizona,Maricopa,5033,0.2193
697,697,Arizona,Maricopa,6474,0.4427
698,698,Arizona,Maricopa,3151,0.148
699,699,Arizona,Maricopa,6024,0.168
700,700,Arizona,Maricopa,5375,0.5661
701,701,Arizona,Maricopa,3048,0.3994
702,702,Arizona,Maricopa,4997,0.755
703,703,Arizona,Maricopa,3458,0.3
704,704,Arizona,Maricopa,7055,0.8585
705,705,Arizona,Maricopa,5261,0.4253
706,706,Arizona,Maricopa,7046,0.626
707,707,Arizona,Maricopa,6158,0.5705
708,708,Arizona,Maricopa,3765,0.6326
709,709,Arizona,Maricopa,5660,0.6207
710,710,Arizona,Maricopa,4473,0.8815
711,711,Arizona,Maricopa,3058,0.9004
712,712,Arizona,Maricopa,4315,0.9165
713,713,Arizona,Maricopa,3568,0.1652
714,714,Arizona,Maricopa,5744,0.4245
715,715,Arizona,Maricopa,4480,0.1821
716,716,Arizona,Maricopa,4245,0.0822
717,717,Arizona,Maricopa,4015,0.4775
718,718,Arizona,Maricopa,3349,0.59
719,719,Arizona,Maricopa,7061,0.7848
720,720,Arizona,Maricopa,2723,0.894
721,721,Arizona,Maricopa,4180,0.9274
722,722,Arizona,Maricopa,3378,0.108
723,723,Arizona,Maricopa,2358,0.538
724,724,Arizona,Maricopa,4576,0.8867
725,725,Arizona,Maricopa,7291,0.9311
726,726,Arizona,Maricopa,3800,0.1293
727,727,Arizona,Maricopa,3482,0.7648
728,728,Arizona,Maricopa,3205,0.5224
729,729,Arizona,Maricopa,2393,0.0349
730,730,Arizona,Maricopa,3716,0.0769
731,731,Arizona,Maricopa,3045,0.1964
732,732,Arizona,Maricopa,2479,0.5853
733,733,Arizona,Maricopa,4256,0.4413
734,734,Arizona,Maricopa,2103,0.4717
735,735,Arizona,Maricopa,4420,0.1301
736,736,Arizona,Maricopa,5927,0.7497
737,737,Arizona,Maricopa,6441,0.6388
738,738,Arizona,Maricopa,10123,0.6956
739,739,Arizona,Maricopa,4968,0.6682
740,740,Arizona,Maricopa,5098,0.9381
741,741,Arizona,Maricopa,1648,0.6822
742,742,Arizona,Maricopa,3227,0.9997
743,743,Arizona,Maricopa,5303,0.8469
744,744,Arizona,Maricopa,3918,0.735
745,745,Arizona,Maricopa,7309,0.6256
746,746,Arizona,Maricopa,6507,0.7297
747,747,Arizona,Maricopa,5296,0.4646
748,748,Arizona,Maricopa,3703,0.5848
749,749,Arizona,Maricopa,5973,0.5262
750,750,Arizona,Maricopa,7539,0.4313
751,751,Arizona,Maricopa,4795,0.5399
752,752,Arizona,Maricopa,8733,0.4648
753,753,Arizona,Maricopa,5066,0.0644
754,754,Arizona,Maricopa,2066,0.0675
755,755,Arizona,Maricopa,6991,0.1222
756,756,Arizona,Maricopa,4332,0.2675
757,757,Arizona,Maricopa,244,0.33
758,758,Arizona,Maricopa,6387,0.0603
759,759,Arizona,Maricopa,6491,0.1393
760,760,Arizona,Maricopa,4992,0.0945
761,761,Arizona,Maricopa,2827,0.2688
762,762,Arizona,Maricopa,4800,0.1052
763,763,Arizona,Maricopa,3722,0.1199
764,764,Arizona,Maricopa,2981,0.0474
765,765,Arizona,Maricopa,6401,0.0253
766,766,Arizona,Maricopa,4132,0.0152
767,767,Arizona,Maricopa,3160,0.2917
768,768,Arizona,Maricopa,3008,0.1725
769,769,Arizona,Maricopa,6597,0.1629
770,770,Arizona,Maricopa,2282,0.3012
771,771,Arizona,Maricopa,8578,0.5605
772,772,Arizona,Maricopa,4788,0.648
773,773,Arizona,Maricopa,3670,0.5724
774,774,Arizona,Maricopa,2833,0.9057
775,775,Arizona,Maricopa,6829,0.5997
776,776,Arizona,Maricopa,6392,0.5024
777,777,Arizona,Maricopa,6456,0.5023
778,778,Arizona,Maricopa,2919,0.4981
779,779,Arizona,Maricopa,5383,0.2055
780,780,Arizona,Maricopa,5487,0.415
781,781,Arizona,Maricopa,2477,0.1972
782,782,Arizona,Maricopa,5196,0.2001
783,783,Arizona,Maricopa,6121,0.3184
784,784,Arizona,Maricopa,4816,0.1295
785,785,Arizona,Maricopa,5494,0.1444
786,786,Arizona,Maricopa,3879,0.48
787,787,Arizona,Maricopa,5724,0.6187
788,788,Arizona,Maricopa,3945,0.5859
789,789,Arizona,Maricopa,2129,0.6165
790,790,Arizona,Maricopa,5155,0.5587
791,791,Arizona,Maricopa,4601,0.4561
792,792,Arizona,Maricopa,1275,0.1674
793,793,Arizona,Maricopa,3598,0.159
794,794,Arizona,Maricopa,4412,0.4178
795,795,Arizona,Maricopa,4585,0.7747
796,796,Arizona,Maricopa,5180,0.827
797,797,Arizona,Maricopa,6641,0.4959
798,798,Arizona,Maricopa,5402,0.2886
799,799,Arizona,Maricopa,2003,0.3207
800,800,Arizona,Maricopa,2262,0.4494
801,801,Arizona,Maricopa,5680,0.9402
802,802,Arizona,Maricopa,5352,0.6982
803,803,Arizona,Maricopa,5408,0.4447
804,804,Arizona,Maricopa,2680,0.4417
805,805,Arizona,Maricopa,5197,0.6258
806,806,Arizona,Maricopa,4937,0.4045
807,807,Arizona,Maricopa,4347,0.1112
808,808,Arizona,Maricopa,7503,0.6923
809,809,Arizona,Maricopa,4517,0.1949
810,810,Arizona,Maricopa,5262,0.3458
811,811,Arizona,Maricopa,3194,0.0864
812,812,Arizona,Maricopa,2815,0.0441
813,813,Arizona,Maricopa,4679,0.6568
814,814,Arizona,Maricopa,3067,0.3471
815,815,Arizona,Maricopa,7005,0.332
816,816,Arizona,Maricopa,3230,0.0782
817,817,Arizona,Maricopa,4617,0.242
818,818,Arizona,Maricopa,4575,0.4961
819,819,Arizona,Maricopa,3265,0.5574
820,820,Arizona,Maricopa,5559,0.2509
821,821,Arizona,Maricopa,6169,0.2246
822,822,Arizona,Maricopa,8489,0.2101
823,823,Arizona,Maricopa,4414,0.6042
824,824,Arizona,Maricopa,4773,0.8464
825,825,Arizona,Maricopa,6687,0.6009
826,826,Arizona,Maricopa,4675,0.3098
827,827,Arizona,Maricopa,5816,0.7958
828,828,Arizona,Maricopa,7387,0.0357
829,829,Arizona,Maricopa,9807,0.1905
830,830,Arizona,Maricopa,6806,0.1219
831,831,Arizona,Maricopa,7494,0.1127
832,832,Arizona,Maricopa,4757,0.0627
833,833,Arizona,Maricopa,9501,0.1106
834,834,Arizona,Maricopa,2718,0.067
835,835,Arizona,Maricopa,6020,0.1004
836,836,Arizona,Maricopa,6166,0.1345
837,837,Arizona,Maricopa,8040,0.3731
838,838,Arizona,Maricopa,4348,0.0721
839,839,Arizona,Maricopa,2438,0.0999
840,840,Arizona,Maricopa,2741,0.0566
841,841,Arizona,Maricopa,4923,0.0384
842,842,Arizona,Maricopa,2907,0.045
843,843,Arizona,Maricopa,4287,0.1747
844,844,Arizona,Maricopa,3583,0.3024
845,845,Arizona,Maricopa,4261,0.4362
846,846,Arizona,Maricopa,6002,0.4022
847,847,Arizona,Maricopa,4404,0.035
848,848,Arizona,Maricopa,4520,0.22
849,849,Arizona,Maricopa,4052,0.5481
850,850,Arizona,Maricopa,9715,0.459
851,851,Arizona,Maricopa,2629,0.2933
852,852,Arizona,Maricopa,4946,0.2149
853,853,Arizona,Maricopa,3441,0.3702
854,854,Arizona,Maricopa,5192,0.2409
855,855,Arizona,Maricopa,5499,0.4543
856,856,Arizona,Maricopa,3854,0.2774
857,857,Arizona,Maricopa,7390,0.57
858,858,Arizona,Maricopa,3661,0.4117
859,859,Arizona,Maricopa,2653,0.4804
860,860,Arizona,Maricopa,3141,0.253
861,861,Arizona,Maricopa,4108,0.5201
862,862,Arizona,Maricopa,2923,0.4792
863,863,Arizona,Maricopa,6978,0.7357
864,864,Arizona,Maricopa,3228,0.4788
865,865,Arizona,Maricopa,5933,0.7303
866,866,Arizona,Maricopa,5621,0.591
867,867,Arizona,Maricopa,1838,0.2272
868,868,Arizona,Maricopa,4947,0.4888
869,869,Arizona,Maricopa,9222,0.2477
870,870,Arizona,Maricopa,2517,0.1276
871,871,Arizona,Maricopa,6271,0.4512
872,872,Arizona,Maricopa,4969,0.4015
873,873,Arizona,Maricopa,4400,0.1787
874,874,Arizona,Maricopa,5872,0.2357
875,875,Arizona,Maricopa,2755,0.4023
876,876,Arizona,Maricopa,4223,0.4772
877,877,Arizona,Maricopa,6389,0.2103
878,878,Arizona,Maricopa,4839,0.2848
879,879,Arizona,Maricopa,4479,0.22
880,880,Arizona,Maricopa,6243,0.2311
881,881,Arizona,Maricopa,4663,0.2096
882,882,Arizona,Maricopa,5778,0.0827
883,883,Arizona,Maricopa,3169,0.2092
884,884,Arizona,Maricopa,5604,0.1376
885,885,Arizona,Maricopa,2602,0.0773
886,886,Arizona,Maricopa,4440,0.0964
887,887,Arizona,Maricopa,5238,0.2545
888,888,Arizona,Maricopa,4095,0.2371
889,889,Arizona,Maricopa,5432,0.1586
890,890,Arizona,Maricopa,9282,0.2732
891,891,Arizona,Maricopa,10091,0.1719
892,892,Arizona,Maricopa,5541,0.0582
893,893,Arizona,Maricopa,7663,0.0344
894,894,Arizona,Maricopa,5308,0.123
895,895,Arizona,Maricopa,6936,0.1048
896,896,Arizona,Maricopa,3387,0.2791
897,897,Arizona,Maricopa,7510,0.2678
898,898,Arizona,Maricopa,1104,0.7421
899,899,Arizona,Mohave,4216,0.6451
900,900,Arizona,Mohave,3773,0.7772
901,901,Arizona,Mohave,4008,0.6032
902,902,Arizona,Mohave,2026,0.3529
903,903,Arizona,Mohave,5103,0.4421
904,904,Arizona,Mohave,3094,0.5195
905,905,Arizona,Mohave,5897,0.6561
906,906,Arizona,Mohave,5486,0.5565
907,907,Arizona,Mohave,2790,0.3304
908,908,Arizona,Mohave,5312,0.5946
909,909,Arizona,Mohave,5656,0.6063
910,910,Arizona,Mohave,9390,0.449
911,911,Arizona,Mohave,6876,0.9098
912,912,Arizona,Mohave,3803,0.8246
913,913,Arizona,Navajo,1070,0.9738
914,914,Arizona,Navajo,3473,0.7636
915,915,Arizona,Navajo,3286,0.5856
916,916,Arizona,Navajo,2066,0.1215
917,917,Arizona,Pima,5618,0.8018
918,918,Arizona,Pima,2642,0.8267
919,919,Arizona,Pima,2870,0.9665
920,920,Arizona,Pima,3690,0.4783
921,921,Arizona,Pima,2761,0.3491
922,922,Arizona,Pima,2355,0.7848
923,923,Arizona,Pima,3504,0.296
924,924,Arizona,Pima,5895,0.9104
925,925,Arizona,Pima,8153,0.9399
926,926,Arizona,Pima,4340,0.8686
927,927,Arizona,Pima,4721,0.3936
928,928,Arizona,Pima,3987,0.6023
929,929,Arizona,Pima,3934,0.9085
930,930,Arizona,Pima,6396,0.9185
931,931,Arizona,Pima,3779,0.75
932,932,Arizona,Pima,1732,0.5762
933,933,Arizona,Pima,4100,0.6832
934,934,Arizona,Pima,2840,0.8781
935,935,Arizona,Pima,4157,0.7685
936,936,Arizona,Pima,7861,0.8256
937,937,Arizona,Pima,6541,0.4634
938,938,Arizona,Pima,6984,0.3033
939,939,Arizona,Pima,5330,0.0977
940,940,Arizona,Pima,4282,0.814
941,941,Arizona,Pima,1807,0.1233
942,942,Arizona,Pima,3592,0.5871
943,943,Arizona,Pima,3914,0.9274
944,944,Arizona,Pima,2733,0.6143
945,945,Arizona,Pima,4913,0.375
946,946,Arizona,Pima,3977,0.2503
947,947,Arizona,Pima,4436,0.7202
948,948,Arizona,Pima,4956,0.0714
949,949,Arizona,Pima,1809,0.0506
950,950,Arizona,Pima,2779,0.2591
951,951,Arizona,Pima,2043,0.4988
952,952,Arizona,Pima,4173,0.3683
953,953,Arizona,Pima,6408,0.2806
954,954,Arizona,Pima,6458,0.088
955,955,Arizona,Pima,9413,0.1986
956,956,Arizona,Pima,4861,0.3259
957,957,Arizona,Pima,11711,0.3365
958,958,Arizona,Pima,3016,0.9347
959,959,Arizona,Pima,7803,0.3096
960,960,Arizona,Pima,3002,0.3499
961,961,Arizona,Pima,4469,0.771
962,962,Arizona,Pima,6048,0.9483
963,963,Arizona,Pima,2658,0.4474
964,964,Arizona,Pima,6614,0.7585
965,965,Arizona,Pima,4026,0.2841
966,966,Arizona,Pima,1681,0.065
967,967,Arizona,Pima,3554,0.6152
968,968,Arizona,Pima,4718,0.563
969,969,Arizona,Pima,11311,0.1816
970,970,Arizona,Pima,3518,0.1854
971,971,Arizona,Pima,3760,0.5374
972,972,Arizona,Pima,10778,0.7239
973,973,Arizona,Pima,6125,0.9171
974,974,Arizona,Pima,3538,0.1159
975,975,Arizona,Pima,5269,0.4795
976,976,Arizona,Pima,9330,0.2762
977,977,Arizona,Pima,7688,0.2479
978,978,Arizona,Pima,4637,0.6174
979,979,Arizona,Pima,4463,0.7777
980,980,Arizona,Pima,6762,0.6847
981,981,Arizona,Pima,4167,0.8581
982,982,Arizona,Pima,3100,0.5279
983,983,Arizona,Pima,3109,0.6631
984,984,Arizona,Pima,3333,0.2799
985,985,Arizona,Pima,1340,0.495
986,986,Arizona,Pima,2735,0.2
987,987,Arizona,Pima,1476,0.2402
988,988,Arizona,Pima,5294,0.3904
989,989,Arizona,Pima,12496,0.1906
990,990,Arizona,Pima,4433,0.3366
991,991,Arizona,Pima,4453,0.3093
992,992,Arizona,Pima,3933,0.3288
993,993,Arizona,Pima,5222,0.2381
994,994,Arizona,Pima,6278,0.3869
995,995,Arizona,Pima,1859,0.1602
996,996,Arizona,Pima,2253,0.0384
997,997,Arizona,Pima,4948,0.1441
998,998,Arizona,Pima,4124,0.1028
999,999,Arizona,Pima,3450,0.9637
1000,1000,Arizona,Pinal,5215,0.1935
1001,1001,Arizona,Pinal,12287,0.2134
1002,1002,Arizona,Pinal,17951,0.3918
1003,1003,Arizona,Pinal,4955,0.2143
1004,1004,Arizona,Pinal,12341,0.362
1005,1005,Arizona,Pinal,2289,0.5851
1006,1006,Arizona,Pinal,12582,0.3878
1007,1007,Arizona,Pinal,12241,0.373
1008,1008,Arizona,Pinal,2918,0.0343
1009,1009,Arizona,Pinal,4957,0.8042
1010,1010,Arizona,Pinal,7883,0.1762
1011,1011,Arizona,Pinal,3018,0.8391
1012,1012,Arizona,Pinal,3753,0.9291
1013,1013,Arizona,Pinal,2606,0.7066
1014,1014,Arizona,Pinal,7903,0.7386
1015,1015,Arizona,Pinal,1592,0.5113
1016,1016,Arizona,Pinal,9709,0.7492
1017,1017,Arizona,Pinal,5143,0.9685
1018,1018,Arizona,Pinal,2421,0.1671
1019,1019,Arizona,Pinal,2523,0.4057
1020,1020,Arizona,Pinal,6565,0.5031
1021,1021,Arizona,Pinal,4838,0.1827
1022,1022,Arizona,Pinal,6346,0.253
1023,1023,Arizona,Pinal,3029,0.4216
1024,1024,Arizona,Pinal,2492,0.9113
1025,1025,Arizona,Pinal,7991,0.8973
1026,1026,Arizona,Pinal,7881,0.7227
1027,1027,Arizona,Pinal,2753,0.811
1028,1028,Arizona,Santa Cruz,2909,0.3874
1029,1029,Arizona,Santa Cruz,2288,0.2039
1030,1030,Arizona,Santa Cruz,10667,0.7037
1031,1031,Arizona,Santa Cruz,9360,0.7187
1032,1032,Arizona,Santa Cruz,4775,0.9127
1033,1033,Arizona,Santa Cruz,4229,0.9938
1034,1034,Arizona,Yavapai,6707,0.423
1035,1035,Arizona,Yavapai,5727,0.3704
1036,1036,Arizona,Yavapai,10294,0.6235
1037,1037,Arizona,Yavapai,7140,0.9207
1038,1038,Arizona,Yavapai,6013,0.2086
1039,1039,Arizona,Yavapai,4350,0.4938
1040,1040,Arizona,Yavapai,3311,0.3559
1041,1041,Arizona,Yavapai,3425,0.4317
1042,1042,Arizona,Yavapai,4716,0.5534
1043,1043,Arizona,Yavapai,4146,0.1866
1044,1044,Arizona,Yavapai,4173,0.3723
1045,1045,Arizona,Yavapai,6077,0.1706
1046,1046,Arizona,Yavapai,4419,0.1073
1047,1047,Arizona,Yavapai,2700,0.3788
1048,1048,Arizona,Yavapai,3390,0.2196
1049,1049,Arizona,Yavapai,14319,0.3508
1050,1050,Arizona,Yavapai,4963,0.8882
1051,1051,Arizona,Yavapai,5055,0.9403
1052,1052,Arizona,Yavapai,8204,0.5384
1053,1053,Arizona,Yuma,3322,0.6594
1054,1054,Arizona,Yuma,4955,0.9488
1055,1055,Arizona,Yuma,3597,0.5738
1056,1056,Arizona,Yuma,7039,0.8421
1057,1057,Arizona,Yuma,3486,0.3008
1058,1058,Arizona,Yuma,5704,0.947
1059,1059,Arizona,Yuma,4147,0.3957
1060,1060,Arizona,Yuma,2357,0.9884
1061,1061,Arizona,Yuma,9339,0.8693
1062,1062,Arkansas,Arkansas,2901,0.5227
1063,1063,Arkansas,Arkansas,3928,0.7454
1064,1064,Arkansas,Ashley,5296,0.869
1065,1065,Arkansas,Baxter,4864,0.6484
1066,1066,Arkansas,Baxter,4289,0.2223
1067,1067,Arkansas,Baxter,4943,0.5537
1068,1068,Arkansas,Baxter,3371,0.4481
1069,1069,Arkansas,Baxter,5678,0.6296
1070,1070,Arkansas,Benton,5516,0.3634
1071,1071,Arkansas,Benton,7208,0.5305
1072,1072,Arkansas,Benton,3270,0.2335
1073,1073,Arkansas,Benton,6495,0.5864
1074,1074,Arkansas,Benton,6735,0.6114
1075,1075,Arkansas,Benton,4003,0.8777
1076,1076,Arkansas,Benton,4164,0.8023
1077,1077,Arkansas,Benton,6896,0.6981
1078,1078,Arkansas,Benton,4945,0.6593
1079,1079,Arkansas,Benton,4937,0.5825
1080,1080,Arkansas,Benton,4000,0.1254
1081,1081,Arkansas,Benton,5822,0.4814
1082,1082,Arkansas,Benton,8948,0.1116
1083,1083,Arkansas,Benton,4331,0.3691
1084,1084,Arkansas,Benton,4090,0.0133
1085,1085,Arkansas,Benton,5593,0.1173
1086,1086,Arkansas,Benton,4838,0.0536
1087,1087,Arkansas,Benton,4604,0.0599
1088,1088,Arkansas,Benton,4508,0.044
1089,1089,Arkansas,Benton,3951,0.1143
1090,1090,Arkansas,Benton,4783,0.2868
1091,1091,Arkansas,Benton,6180,0.2854
1092,1092,Arkansas,Benton,9529,0.2051
1093,1093,Arkansas,Benton,7399,0.1756
1094,1094,Arkansas,Benton,5326,0.5074
1095,1095,Arkansas,Benton,7492,0.6363
1096,1096,Arkansas,Benton,3814,0.6905
1097,1097,Arkansas,Benton,3407,0.7597
1098,1098,Arkansas,Benton,7108,0.4543
1099,1099,Arkansas,Benton,8284,0.3234
1100,1100,Arkansas,Benton,6245,0.4331
1101,1101,Arkansas,Benton,4031,0.0227
1102,1102,Arkansas,Benton,4988,0.0136
1103,1103,Arkansas,Benton,8912,0.3671
1104,1104,Arkansas,Benton,7668,0.1707
1105,1105,Arkansas,Benton,1917,0.1465
1106,1106,Arkansas,Benton,5706,0.4859
1107,1107,Arkansas,Benton,4695,0.072
1108,1108,Arkansas,Benton,2222,0.1295
1109,1109,Arkansas,Boone,6773,0.438
1110,1110,Arkansas,Boone,5884,0.2749
1111,1111,Arkansas,Boone,5638,0.5337
1112,1112,Arkansas,Boone,6236,0.3516
1113,1113,Arkansas,Boone,3742,0.6395
1114,1114,Arkansas,Boone,4214,0.8603
1115,1115,Arkansas,Boone,4801,0.6756
1116,1116,Arkansas,Bradley,2533,0.8452
1117,1117,Arkansas,Bradley,1952,0.8585
1118,1118,Arkansas,Bradley,2101,0.7106
1119,1119,Arkansas,Carroll,2620,0.4677
1120,1120,Arkansas,Carroll,5838,0.5696
1121,1121,Arkansas,Carroll,7377,0.7617
1122,1122,Arkansas,Chicot,2250,0.9266
1123,1123,Arkansas,Chicot,2803,0.9517
1124,1124,Arkansas,Clark,3747,0.8222
1125,1125,Arkansas,Clay,2009,0.4929
1126,1126,Arkansas,Clay,3104,0.7321
1127,1127,Arkansas,Clay,2238,0.7222
1128,1128,Arkansas,Clay,3698,0.7472
1129,1129,Arkansas,Cleburne,5195,0.485
1130,1130,Arkansas,Columbia,3665,0.9819
1131,1131,Arkansas,Conway,5480,0.828
1132,1132,Arkansas,Conway,2237,0.6562
1133,1133,Arkansas,Conway,2134,0.417
1134,1134,Arkansas,Craighead,3915,0.9331
1135,1135,Arkansas,Craighead,3272,0.7463
1136,1136,Arkansas,Craighead,7389,0.4223
1137,1137,Arkansas,Craighead,5364,0.7667
1138,1138,Arkansas,Craighead,8720,0.8466
1139,1139,Arkansas,Craighead,7072,0.3162
1140,1140,Arkansas,Craighead,5095,0.7652
1141,1141,Arkansas,Craighead,6770,0.9782
1142,1142,Arkansas,Craighead,7688,0.5631
1143,1143,Arkansas,Craighead,8017,0.0472
1144,1144,Arkansas,Craighead,7863,0.3989
1145,1145,Arkansas,Craighead,5777,0.7039
1146,1146,Arkansas,Craighead,4110,0.623
1147,1147,Arkansas,Craighead,8996,0.6009
1148,1148,Arkansas,Craighead,5012,0.5813
1149,1149,Arkansas,Crawford,5907,0.4097
1150,1150,Arkansas,Crawford,8133,0.6278
1151,1151,Arkansas,Crawford,4969,0.3352
1152,1152,Arkansas,Crawford,5000,0.6767
1153,1153,Arkansas,Crawford,9532,0.596
1154,1154,Arkansas,Crittenden,3169,0.8547
1155,1155,Arkansas,Crittenden,3256,0.2363
1156,1156,Arkansas,Crittenden,4769,0.9459
1157,1157,Arkansas,Crittenden,914,0.5226
1158,1158,Arkansas,Crittenden,1827,0.0978
1159,1159,Arkansas,Crittenden,3682,0.3478
1160,1160,Arkansas,Crittenden,1650,0.7659
1161,1161,Arkansas,Crittenden,1801,0.8697
1162,1162,Arkansas,Crittenden,2558,0.9497
1163,1163,Arkansas,Cross,1430,0.5307
1164,1164,Arkansas,Cross,4442,0.9312
1165,1165,Arkansas,Cross,3898,0.4766
1166,1166,Arkansas,Desha,4364,0.8389
1167,1167,Arkansas,Desha,1861,0.8705
1168,1168,Arkansas,Faulkner,3035,0.3207
1169,1169,Arkansas,Faulkner,5293,0.3414
1170,1170,Arkansas,Faulkner,3479,0.1695
1171,1171,Arkansas,Faulkner,5388,0.3496
1172,1172,Arkansas,Faulkner,5750,0.3726
1173,1173,Arkansas,Faulkner,5767,0.3615
1174,1174,Arkansas,Faulkner,2296,0.058
1175,1175,Arkansas,Faulkner,4049,0.1299
1176,1176,Arkansas,Faulkner,2864,0.4663
1177,1177,Arkansas,Faulkner,12529,0.2116
1178,1178,Arkansas,Faulkner,4078,0.6058
1179,1179,Arkansas,Faulkner,4711,0.4866
1180,1180,Arkansas,Faulkner,9271,0.2303
1181,1181,Arkansas,Faulkner,4232,0.3597
1182,1182,Arkansas,Faulkner,5385,0.6777
1183,1183,Arkansas,Franklin,3749,0.487
1184,1184,Arkansas,Franklin,6944,0.7561
1185,1185,Arkansas,Franklin,7087,0.673
1186,1186,Arkansas,Fulton,6528,0.8249
1187,1187,Arkansas,Garland,6570,0.5233
1188,1188,Arkansas,Garland,3330,0.8762
1189,1189,Arkansas,Garland,8683,0.4587
1190,1190,Arkansas,Garland,8859,0.4335
1191,1191,Arkansas,Garland,4451,0.8439
1192,1192,Arkansas,Garland,3503,0.8514
1193,1193,Arkansas,Garland,5606,0.5815
1194,1194,Arkansas,Garland,5623,0.6515
1195,1195,Arkansas,Garland,4547,0.7052
1196,1196,Arkansas,Garland,5623,0.3629
1197,1197,Arkansas,Garland,3829,0.075
1198,1198,Arkansas,Grant,5990,0.6511
1199,1199,Arkansas,Greene,3593,0.2408
1200,1200,Arkansas,Greene,7031,0.8009
1201,1201,Arkansas,Greene,5458,0.5339
1202,1202,Arkansas,Greene,4083,0.5893
1203,1203,Arkansas,Hempstead,5124,0.9821
1204,1204,Arkansas,Hempstead,4723,0.4247
1205,1205,Arkansas,Hot Spring,3258,0.7509
1206,1206,Arkansas,Hot Spring,5497,0.8636
1207,1207,Arkansas,Howard,4183,0.6595
1208,1208,Arkansas,Howard,4673,0.7197
1209,1209,Arkansas,Howard,4533,0.9877
1210,1210,Arkansas,Independence,2590,0.3219
1211,1211,Arkansas,Independence,2632,0.481
1212,1212,Arkansas,Independence,2945,0.9073
1213,1213,Arkansas,Izard,3137,0.7123
